22.5903,24.2938,64.6842
22.6541,24.4295,65.0013
22.7173,24.5655,65.2184
22.7799,24.7019,65.5355
22.8409,24.8389,65.9526
22.9018,24.976,66.2697
22.9613,25.1137,66.6771
23.0203,25.2516,66.9845
23.0784,25.3899,67.3094
23.1354,25.5286,67.7343
23.1919,25.6676,68.0592
23.2474,25.8069,68.422
23.3022,25.9466,68.6848
23.3563,26.0865,69.0333
23.4089,26.2269,69.4817
23.4612,26.3675,69.8302
23.5126,26.5085,70.1551
23.5633,26.6496,70.3801
23.6132,26.7911,70.705
23.6617,26.933,71.1299
23.71,27.075,71.4549
23.7569,27.2175,71.843
23.8033,27.3602,72.131
23.8488,27.5031,72.4674
23.893,27.6464,72.9037
23.9367,27.7899,73.2401
23.9795,27.9337,73.5851
24.0216,28.0777,73.8302
24.0629,28.2219,74.1752
24.1028,28.3665,74.6202
24.1422,28.5112,74.9653
24.1807,28.6562,75.3041
24.2185,28.8013,75.5429
24.2555,28.9467,75.8818
24.291,29.0924,76.3206
24.3261,29.2383,76.6595
24.3601,29.3844,77.0148
24.3935,29.5306,77.2702
24.4261,29.677,77.6256
24.4571,29.8238,78.081
24.4878,29.9706,78.4364
24.5175,30.1176,78.7523
24.5466,30.2648,78.9682
24.5749,30.4121,79.2841
24.6017,30.5597,79.7
24.6282,30.7073,80.0159
24.6532,30.8552,80.4265
24.6777,31.0032,80.7371
24.7014,31.1513,81.0602
24.7237,31.2997,81.4832
24.7456,31.4481,81.8062
24.7663,31.5966,82.1719
24.7864,31.7453,82.4377
24.8056,31.894,82.7842
24.8234,32.043,83.2308
24.8408,32.192,83.5773
24.8571,32.3411,83.9051
24.8728,32.4902,84.1329
24.8877,32.6395,84.4607
24.9011,32.7889,84.8885
24.9141,32.9383,85.2163
24.9259,33.0879,85.5973
24.937,33.2375,85.8783
24.9473,33.3871,86.2189
24.9561,33.5369,86.6594
24.9645,33.6866,87
24.9719,33.8364,87.3385
24.9786,33.9863,87.577
24.9845,34.1362,87.9156
24.9888,34.2861,88.3541
24.9928,34.4361,88.6926
24.9956,34.586,89.0475
24.9978,34.736,89.3023
24.9991,34.886,89.6571
24.9989,35.036,90.112
24.9982,35.186,90.4668
24.9967,35.336,90.7839
24.9944,35.486,91.001
24.9914,35.636,91.3181
24.9868,35.7859,91.7352
24.9819,35.9358,92.0522
24.9756,36.0857,92.46
24.9687,36.2355,92.7677
24.961,36.3853,93.0925
